Customer_ID,Customer_Name,Transaction_ID,Transaction_Date,Transaction_Amount,Transaction_Type,Country,Country_Risk,Occupation,Account_Age_Months,KYC_Status,Branch,Risk_Score,Customer_Risk,Alert_Status,SAR_Flag
C08893,Customer_8893,T008893,2025-06-13,241836,Wire Transfer,Canada,Low,Doctor,18,Complete,Hyderabad,60,Medium,Open,No
C08894,Customer_8894,T008894,2025-04-07,12811,Online Transfer,Canada,Low,Trader,68,Pending,Delhi,5,Low,Closed,No
C08895,Customer_8895,T008895,2025-05-21,65687,Online Transfer,India,Low,Student,133,Complete,Chennai,20,Low,Closed,No
C08896,Customer_8896,T008896,2025-01-13,168192,Wire Transfer,India,Low,Doctor,4,Complete,Pune,60,Medium,Open,No
C08897,Customer_8897,T008897,2025-01-04,226472,Online Transfer,USA,Low,Engineer,78,Complete,Hyderabad,40,Medium,Closed,No
C08898,Customer_8898,T008898,2025-12-30,85974,Cash Withdrawal,UAE,Medium,Salaried,75,Complete,Delhi,30,Low,Closed,No
C08899,Customer_8899,T008899,2025-10-07,74971,Online Transfer,Singapore,Low,Trader,27,Complete,Pune,20,Low,Closed,No
C08900,Customer_8900,T008900,2025-06-29,152877,Wire Transfer,Hong Kong,Medium,Salaried,32,Complete,Kolkata,70,High,Open,No
C08901,Customer_8901,T008901,2025-05-15,217335,Online Transfer,Canada,Low,Trader,170,Pending,Chennai,45,Medium,Closed,No
C08902,Customer_8902,T008902,2025-05-11,231040,Online Transfer,USA,Low,Freelancer,162,Complete,Pune,40,Medium,Closed,No
C08903,Customer_8903,T008903,2025-02-06,58972,Cheque,Cayman Islands,High,Consultant,99,Complete,Kolkata,45,Medium,Closed,No
C08904,Customer_8904,T008904,2025-02-21,159453,Cheque,Singapore,Low,Doctor,119,Complete,Mumbai,40,Medium,Closed,No
C08905,Customer_8905,T008905,2025-06-09,163817,Cash Deposit,UK,Low,Trader,118,Complete,Pune,40,Medium,Closed,No
C08906,Customer_8906,T008906,2025-10-08,64710,Wire Transfer,Cayman Islands,High,Salaried,103,Complete,Pune,65,Medium,Open,No
C08907,Customer_8907,T008907,2025-11-20,32764,Wire Transfer,UAE,Medium,Engineer,45,Pending,Delhi,35,Low,Closed,No
C08908,Customer_8908,T008908,2025-06-13,179456,Online Transfer,Germany,Low,Freelancer,115,Complete,Bangalore,40,Medium,Closed,No
C08909,Customer_8909,T008909,2025-03-20,93269,Online Transfer,India,Low,Student,174,Pending,Bangalore,25,Low,Closed,No
C08910,Customer_8910,T008910,2025-11-08,166088,Cash Withdrawal,Cayman Islands,High,Student,177,Complete,Pune,65,Medium,Open,No
C08911,Customer_8911,T008911,2025-11-23,212270,Wire Transfer,Cayman Islands,High,Student,113,Pending,Hyderabad,90,High,Open,Yes
C08912,Customer_8912,T008912,2025-01-14,70582,Online Transfer,Cayman Islands,High,Consultant,111,Complete,Bangalore,45,Medium,Closed,No
C08913,Customer_8913,T008913,2025-09-11,126099,Online Transfer,Hong Kong,Medium,Doctor,156,Incomplete,Kolkata,65,Medium,Open,No
C08914,Customer_8914,T008914,2025-01-09,66782,Wire Transfer,Germany,Low,Business Owner,89,Complete,Kolkata,40,Medium,Closed,No
C08915,Customer_8915,T008915,2025-07-30,157759,Cash Withdrawal,Canada,Low,Freelancer,32,Pending,Bangalore,45,Medium,Closed,No
C08916,Customer_8916,T008916,2025-01-27,123995,Cash Deposit,India,Low,Salaried,142,Complete,Pune,40,Medium,Closed,No
C08917,Customer_8917,T008917,2025-11-15,199825,Online Transfer,Cayman Islands,High,Consultant,59,Incomplete,Pune,80,High,Open,Yes
C08918,Customer_8918,T008918,2025-04-13,243191,Cash Deposit,Germany,Low,Consultant,142,Complete,Delhi,40,Medium,Closed,No
C08919,Customer_8919,T008919,2025-03-20,27877,Online Transfer,UK,Low,Freelancer,34,Complete,Delhi,0,Low,Closed,No
C08920,Customer_8920,T008920,2025-10-23,153039,Cheque,Germany,Low,Student,68,Pending,Chennai,45,Medium,Closed,No
C08921,Customer_8921,T008921,2025-09-15,229378,Cash Deposit,Panama,High,Doctor,5,Complete,Mumbai,65,Medium,Open,No
C08922,Customer_8922,T008922,2025-04-27,20476,Cash Deposit,USA,Low,Student,20,Incomplete,Hyderabad,15,Low,Closed,No
C08923,Customer_8923,T008923,2025-06-11,156593,Cheque,Panama,High,Business Owner,83,Pending,Chennai,70,High,Open,No
C08924,Customer_8924,T008924,2025-01-10,34192,Cash Deposit,Hong Kong,Medium,Student,63,Pending,Kolkata,15,Low,Closed,No
C08925,Customer_8925,T008925,2025-10-01,82679,Cheque,Hong Kong,Medium,Engineer,74,Complete,Kolkata,30,Low,Closed,No
C08926,Customer_8926,T008926,2025-08-20,29583,Cheque,UK,Low,Freelancer,140,Complete,Pune,0,Low,Closed,No
C08927,Customer_8927,T008927,2025-04-04,176085,Online Transfer,Canada,Low,Engineer,145,Complete,Bangalore,40,Medium,Closed,No
C08928,Customer_8928,T008928,2025-03-12,227258,Cheque,UK,Low,Consultant,36,Complete,Bangalore,40,Medium,Closed,No
C08929,Customer_8929,T008929,2025-10-09,210248,Cash Deposit,USA,Low,Doctor,39,Complete,Kolkata,40,Medium,Closed,No
C08930,Customer_8930,T008930,2025-12-25,220489,Online Transfer,Cayman Islands,High,Trader,115,Complete,Mumbai,65,Medium,Open,No
C08931,Customer_8931,T008931,2025-02-04,153832,Online Transfer,Hong Kong,Medium,Doctor,112,Pending,Mumbai,55,Medium,Closed,No
C08932,Customer_8932,T008932,2025-06-25,21023,Wire Transfer,Hong Kong,Medium,Doctor,55,Complete,Mumbai,30,Low,Closed,No
C08933,Customer_8933,T008933,2025-01-11,197618,Cheque,Singapore,Low,Doctor,74,Incomplete,Hyderabad,55,Medium,Closed,No
C08934,Customer_8934,T008934,2025-08-05,28426,Online Transfer,UAE,Medium,Engineer,110,Complete,Pune,10,Low,Closed,No
C08935,Customer_8935,T008935,2025-10-12,139293,Online Transfer,Hong Kong,Medium,Doctor,46,Complete,Chennai,50,Medium,Closed,No
C08936,Customer_8936,T008936,2025-01-27,233871,Wire Transfer,UK,Low,Freelancer,104,Complete,Bangalore,60,Medium,Open,No
C08937,Customer_8937,T008937,2025-04-07,235470,Wire Transfer,USA,Low,Freelancer,79,Complete,Pune,60,Medium,Open,No
C08938,Customer_8938,T008938,2025-11-03,21173,Cash Withdrawal,UK,Low,Salaried,65,Pending,Bangalore,5,Low,Closed,No
C08939,Customer_8939,T008939,2025-06-27,197185,Online Transfer,Panama,High,Trader,56,Complete,Hyderabad,65,Medium,Open,No
C08940,Customer_8940,T008940,2025-06-01,171010,Online Transfer,Germany,Low,Freelancer,157,Complete,Delhi,40,Medium,Closed,No
C08941,Customer_8941,T008941,2025-09-12,157290,Cash Withdrawal,Singapore,Low,Doctor,38,Complete,Kolkata,40,Medium,Closed,No
C08942,Customer_8942,T008942,2025-11-02,208411,Cheque,USA,Low,Engineer,8,Complete,Hyderabad,40,Medium,Closed,No
C08943,Customer_8943,T008943,2025-03-30,191965,Online Transfer,UK,Low,Salaried,43,Pending,Delhi,45,Medium,Closed,No
C08944,Customer_8944,T008944,2025-02-08,75427,Wire Transfer,Hong Kong,Medium,Salaried,32,Complete,Hyderabad,50,Medium,Closed,No
C08945,Customer_8945,T008945,2025-12-21,199862,Cash Deposit,Canada,Low,Engineer,104,Complete,Chennai,40,Medium,Closed,No
C08946,Customer_8946,T008946,2025-10-29,140307,Cash Withdrawal,UK,Low,Consultant,106,Incomplete,Kolkata,55,Medium,Closed,No
C08947,Customer_8947,T008947,2025-08-02,190336,Cheque,Germany,Low,Student,10,Complete,Chennai,40,Medium,Closed,No
C08948,Customer_8948,T008948,2025-02-10,98943,Online Transfer,Hong Kong,Medium,Business Owner,85,Complete,Delhi,30,Low,Closed,No
C08949,Customer_8949,T008949,2025-03-04,1914,Wire Transfer,Panama,High,Freelancer,8,Complete,Kolkata,45,Medium,Closed,No
C08950,Customer_8950,T008950,2025-01-27,201545,Cash Withdrawal,Canada,Low,Student,14,Incomplete,Hyderabad,55,Medium,Closed,No
C08951,Customer_8951,T008951,2025-04-01,170541,Cheque,USA,Low,Freelancer,126,Pending,Hyderabad,45,Medium,Closed,No
C08952,Customer_8952,T008952,2025-10-13,94427,Online Transfer,UAE,Medium,Consultant,11,Complete,Bangalore,30,Low,Closed,No
C08953,Customer_8953,T008953,2025-11-19,172328,Wire Transfer,Germany,Low,Trader,30,Complete,Kolkata,60,Medium,Open,No
C08954,Customer_8954,T008954,2025-05-15,187404,Online Transfer,UAE,Medium,Business Owner,139,Complete,Kolkata,50,Medium,Closed,No
C08955,Customer_8955,T008955,2025-09-09,65423,Cash Deposit,Cayman Islands,High,Business Owner,99,Pending,Chennai,50,Medium,Closed,No
C08956,Customer_8956,T008956,2025-12-25,10147,Cash Deposit,Singapore,Low,Salaried,6,Complete,Bangalore,0,Low,Closed,No
C08957,Customer_8957,T008957,2025-09-14,135862,Cash Withdrawal,Singapore,Low,Doctor,37,Complete,Pune,40,Medium,Closed,No
C08958,Customer_8958,T008958,2025-11-18,43249,Cheque,Germany,Low,Student,69,Complete,Delhi,0,Low,Closed,No
C08959,Customer_8959,T008959,2025-10-12,164498,Cash Deposit,Singapore,Low,Freelancer,33,Complete,Chennai,40,Medium,Closed,No
C08960,Customer_8960,T008960,2025-11-10,243929,Cash Deposit,Cayman Islands,High,Doctor,58,Complete,Bangalore,65,Medium,Open,No
C08961,Customer_8961,T008961,2025-11-12,132465,Cash Withdrawal,Canada,Low,Business Owner,47,Complete,Delhi,40,Medium,Closed,No
C08962,Customer_8962,T008962,2025-11-30,43445,Cash Withdrawal,UK,Low,Doctor,110,Complete,Pune,0,Low,Closed,No
C08963,Customer_8963,T008963,2025-12-19,156017,Wire Transfer,Cayman Islands,High,Business Owner,164,Complete,Pune,85,High,Open,Yes
C08964,Customer_8964,T008964,2025-07-01,233355,Wire Transfer,Hong Kong,Medium,Student,77,Complete,Delhi,70,High,Open,No
C08965,Customer_8965,T008965,2025-05-01,159795,Cheque,USA,Low,Doctor,16,Complete,Chennai,40,Medium,Closed,No
C08966,Customer_8966,T008966,2025-02-05,90367,Cheque,Canada,Low,Business Owner,88,Complete,Kolkata,20,Low,Closed,No
C08967,Customer_8967,T008967,2025-06-07,187179,Online Transfer,USA,Low,Trader,84,Complete,Mumbai,40,Medium,Closed,No
C08968,Customer_8968,T008968,2025-03-16,220406,Wire Transfer,Singapore,Low,Student,57,Complete,Bangalore,60,Medium,Open,No
C08969,Customer_8969,T008969,2025-02-02,208198,Cheque,UAE,Medium,Business Owner,161,Complete,Chennai,50,Medium,Closed,No
C08970,Customer_8970,T008970,2025-08-03,32099,Cash Withdrawal,Canada,Low,Business Owner,147,Complete,Hyderabad,0,Low,Closed,No
C08971,Customer_8971,T008971,2025-09-23,116957,Wire Transfer,USA,Low,Student,125,Complete,Kolkata,60,Medium,Open,No
C08972,Customer_8972,T008972,2025-03-25,150417,Cheque,Hong Kong,Medium,Trader,132,Pending,Mumbai,55,Medium,Closed,No
C08973,Customer_8973,T008973,2025-09-15,3134,Cash Withdrawal,UK,Low,Salaried,121,Complete,Pune,0,Low,Closed,No
C08974,Customer_8974,T008974,2025-04-01,165736,Online Transfer,Hong Kong,Medium,Salaried,144,Complete,Kolkata,50,Medium,Closed,No
C08975,Customer_8975,T008975,2025-07-25,196277,Cash Withdrawal,India,Low,Trader,21,Complete,Bangalore,40,Medium,Closed,No
C08976,Customer_8976,T008976,2025-04-23,24974,Cash Withdrawal,Singapore,Low,Business Owner,120,Incomplete,Delhi,15,Low,Closed,No
C08977,Customer_8977,T008977,2025-07-19,97062,Cash Deposit,Cayman Islands,High,Trader,56,Complete,Pune,45,Medium,Closed,No
C08978,Customer_8978,T008978,2025-04-15,147121,Online Transfer,Cayman Islands,High,Student,55,Complete,Hyderabad,65,Medium,Open,No
C08979,Customer_8979,T008979,2025-06-18,23140,Cash Withdrawal,Panama,High,Trader,134,Pending,Kolkata,30,Low,Closed,No
C08980,Customer_8980,T008980,2025-04-24,196591,Online Transfer,Panama,High,Freelancer,174,Pending,Chennai,70,High,Open,No
C08981,Customer_8981,T008981,2025-01-21,216333,Cash Deposit,Cayman Islands,High,Salaried,98,Complete,Chennai,65,Medium,Open,No
C08982,Customer_8982,T008982,2025-01-31,26027,Cheque,Panama,High,Trader,50,Complete,Pune,25,Low,Closed,No
C08983,Customer_8983,T008983,2025-04-09,248967,Cheque,UAE,Medium,Salaried,75,Complete,Delhi,50,Medium,Closed,No
C08984,Customer_8984,T008984,2025-12-19,151789,Cheque,USA,Low,Doctor,121,Complete,Pune,40,Medium,Closed,No
C08985,Customer_8985,T008985,2025-07-04,186290,Wire Transfer,USA,Low,Trader,81,Complete,Kolkata,60,Medium,Open,No
C08986,Customer_8986,T008986,2025-06-10,149750,Cheque,Canada,Low,Doctor,91,Complete,Mumbai,40,Medium,Closed,No
C08987,Customer_8987,T008987,2025-07-23,240637,Wire Transfer,UK,Low,Doctor,42,Pending,Mumbai,65,Medium,Open,No
C08988,Customer_8988,T008988,2025-11-07,62659,Online Transfer,UK,Low,Salaried,46,Complete,Kolkata,20,Low,Closed,No
C08989,Customer_8989,T008989,2025-08-26,199210,Online Transfer,Canada,Low,Freelancer,90,Incomplete,Pune,55,Medium,Closed,No
C08990,Customer_8990,T008990,2025-06-25,178763,Cheque,Canada,Low,Engineer,68,Complete,Chennai,40,Medium,Closed,No
C08991,Customer_8991,T008991,2025-01-03,33797,Wire Transfer,USA,Low,Student,47,Complete,Chennai,20,Low,Closed,No
C08992,Customer_8992,T008992,2025-07-23,22243,Cheque,Canada,Low,Business Owner,145,Complete,Bangalore,0,Low,Closed,No
C08993,Customer_8993,T008993,2025-07-25,170357,Cash Deposit,Germany,Low,Student,49,Complete,Hyderabad,40,Medium,Closed,No
C08994,Customer_8994,T008994,2025-07-05,242031,Wire Transfer,Germany,Low,Salaried,2,Complete,Bangalore,60,Medium,Open,No
C08995,Customer_8995,T008995,2025-10-11,101898,Online Transfer,Cayman Islands,High,Trader,147,Complete,Kolkata,65,Medium,Open,No
C08996,Customer_8996,T008996,2025-10-22,185719,Cash Withdrawal,USA,Low,Freelancer,169,Pending,Bangalore,45,Medium,Closed,No
C08997,Customer_8997,T008997,2025-05-27,127602,Cash Deposit,UK,Low,Student,69,Complete,Kolkata,40,Medium,Closed,No
C08998,Customer_8998,T008998,2025-11-01,176601,Cash Deposit,UK,Low,Salaried,69,Complete,Bangalore,40,Medium,Closed,No
C08999,Customer_8999,T008999,2025-09-27,16036,Cash Deposit,USA,Low,Salaried,142,Complete,Chennai,0,Low,Closed,No
C09000,Customer_9000,T009000,2025-10-13,165297,Online Transfer,Canada,Low,Consultant,70,Complete,Bangalore,40,Medium,Closed,No
C09001,Customer_9001,T009001,2025-06-12,39319,Wire Transfer,Cayman Islands,High,Business Owner,104,Complete,Chennai,45,Medium,Closed,No
C09002,Customer_9002,T009002,2025-08-16,151370,Wire Transfer,UAE,Medium,Freelancer,3,Complete,Mumbai,70,High,Open,No
C09003,Customer_9003,T009003,2025-11-29,83182,Online Transfer,India,Low,Consultant,121,Complete,Mumbai,20,Low,Closed,No
C09004,Customer_9004,T009004,2025-09-10,174353,Cash Deposit,Hong Kong,Medium,Engineer,96,Complete,Kolkata,50,Medium,Closed,No
C09005,Customer_9005,T009005,2025-07-05,78986,Cash Withdrawal,USA,Low,Trader,112,Incomplete,Pune,35,Low,Closed,No
C09006,Customer_9006,T009006,2025-11-14,35464,Cheque,UK,Low,Student,22,Pending,Delhi,5,Low,Closed,No
C09007,Customer_9007,T009007,2025-10-05,109143,Cash Withdrawal,USA,Low,Consultant,130,Complete,Chennai,40,Medium,Closed,No
C09008,Customer_9008,T009008,2025-12-14,191699,Cash Deposit,Hong Kong,Medium,Salaried,53,Complete,Bangalore,50,Medium,Closed,No
C09009,Customer_9009,T009009,2025-03-26,50566,Wire Transfer,Germany,Low,Freelancer,91,Pending,Hyderabad,45,Medium,Closed,No
C09010,Customer_9010,T009010,2025-11-04,120791,Cash Deposit,Germany,Low,Student,109,Complete,Chennai,40,Medium,Closed,No
C09011,Customer_9011,T009011,2025-03-16,19294,Cheque,Germany,Low,Student,156,Complete,Chennai,0,Low,Closed,No
C09012,Customer_9012,T009012,2025-02-20,220415,Wire Transfer,India,Low,Salaried,90,Complete,Kolkata,60,Medium,Open,No
C09013,Customer_9013,T009013,2025-06-03,54087,Wire Transfer,Singapore,Low,Trader,64,Complete,Pune,40,Medium,Closed,No
C09014,Customer_9014,T009014,2025-07-07,236549,Cheque,Germany,Low,Salaried,116,Complete,Bangalore,40,Medium,Closed,No
C09015,Customer_9015,T009015,2025-05-18,182299,Cheque,Singapore,Low,Salaried,28,Complete,Hyderabad,40,Medium,Closed,No
C09016,Customer_9016,T009016,2025-12-10,204544,Wire Transfer,Singapore,Low,Business Owner,105,Complete,Kolkata,60,Medium,Open,No
C09017,Customer_9017,T009017,2025-09-28,102111,Online Transfer,Singapore,Low,Student,96,Complete,Bangalore,40,Medium,Closed,No
C09018,Customer_9018,T009018,2025-09-30,47958,Wire Transfer,Hong Kong,Medium,Business Owner,117,Complete,Bangalore,30,Low,Closed,No
C09019,Customer_9019,T009019,2025-02-07,158547,Cheque,Panama,High,Doctor,139,Complete,Bangalore,65,Medium,Open,No
C09020,Customer_9020,T009020,2025-01-17,226148,Cheque,Panama,High,Student,154,Complete,Mumbai,65,Medium,Open,No
C09021,Customer_9021,T009021,2025-04-16,26580,Online Transfer,Panama,High,Student,43,Pending,Pune,30,Low,Closed,No
C09022,Customer_9022,T009022,2025-11-25,84971,Wire Transfer,UAE,Medium,Consultant,24,Complete,Bangalore,50,Medium,Closed,No
C09023,Customer_9023,T009023,2025-05-29,228686,Cash Withdrawal,Cayman Islands,High,Engineer,101,Complete,Bangalore,65,Medium,Open,No
C09024,Customer_9024,T009024,2025-04-28,171705,Cash Deposit,USA,Low,Student,122,Complete,Pune,40,Medium,Closed,No
C09025,Customer_9025,T009025,2025-05-19,100390,Wire Transfer,Cayman Islands,High,Business Owner,29,Complete,Mumbai,85,High,Open,Yes
C09026,Customer_9026,T009026,2025-07-01,133448,Online Transfer,Panama,High,Engineer,28,Pending,Chennai,70,High,Open,No
C09027,Customer_9027,T009027,2025-07-10,196818,Cash Withdrawal,Cayman Islands,High,Salaried,72,Complete,Kolkata,65,Medium,Open,No
C09028,Customer_9028,T009028,2025-03-15,92954,Cash Withdrawal,Cayman Islands,High,Consultant,38,Complete,Mumbai,45,Medium,Closed,No
C09029,Customer_9029,T009029,2025-05-19,84855,Cash Deposit,UK,Low,Doctor,138,Complete,Chennai,20,Low,Closed,No
C09030,Customer_9030,T009030,2025-12-12,100957,Cash Deposit,Panama,High,Doctor,143,Complete,Kolkata,65,Medium,Open,No
C09031,Customer_9031,T009031,2025-05-01,42105,Cash Deposit,Germany,Low,Business Owner,145,Complete,Kolkata,0,Low,Closed,No
C09032,Customer_9032,T009032,2025-01-02,38328,Wire Transfer,Hong Kong,Medium,Engineer,84,Complete,Mumbai,30,Low,Closed,No
C09033,Customer_9033,T009033,2025-09-04,79859,Online Transfer,Canada,Low,Student,63,Complete,Mumbai,20,Low,Closed,No
C09034,Customer_9034,T009034,2025-02-23,29264,Wire Transfer,Singapore,Low,Student,51,Complete,Delhi,20,Low,Closed,No
C09035,Customer_9035,T009035,2025-02-05,165331,Cash Withdrawal,Panama,High,Doctor,35,Complete,Kolkata,65,Medium,Open,No
C09036,Customer_9036,T009036,2025-07-19,29670,Cash Deposit,Panama,High,Engineer,19,Complete,Bangalore,25,Low,Closed,No
C09037,Customer_9037,T009037,2025-05-11,47690,Cash Withdrawal,Singapore,Low,Doctor,54,Complete,Hyderabad,0,Low,Closed,No
C09038,Customer_9038,T009038,2025-07-01,182896,Cheque,Canada,Low,Trader,88,Incomplete,Mumbai,55,Medium,Closed,No
C09039,Customer_9039,T009039,2025-07-14,5087,Cash Withdrawal,Cayman Islands,High,Freelancer,74,Pending,Pune,30,Low,Closed,No
C09040,Customer_9040,T009040,2025-05-01,75717,Wire Transfer,UAE,Medium,Business Owner,150,Complete,Hyderabad,50,Medium,Closed,No
C09041,Customer_9041,T009041,2025-11-19,86967,Wire Transfer,Canada,Low,Doctor,130,Complete,Delhi,40,Medium,Closed,No
C09042,Customer_9042,T009042,2025-07-10,109378,Cash Deposit,Canada,Low,Trader,112,Complete,Chennai,40,Medium,Closed,No
C09043,Customer_9043,T009043,2025-03-11,56729,Wire Transfer,India,Low,Salaried,14,Complete,Bangalore,40,Medium,Closed,No
C09044,Customer_9044,T009044,2025-11-28,125613,Cash Deposit,Hong Kong,Medium,Student,125,Complete,Kolkata,50,Medium,Closed,No
C09045,Customer_9045,T009045,2025-03-25,45180,Cash Deposit,Panama,High,Student,113,Complete,Hyderabad,25,Low,Closed,No
C09046,Customer_9046,T009046,2025-11-03,197213,Online Transfer,Panama,High,Salaried,149,Incomplete,Mumbai,80,High,Open,Yes
C09047,Customer_9047,T009047,2025-03-28,13912,Cheque,Panama,High,Consultant,24,Pending,Bangalore,30,Low,Closed,No
C09048,Customer_9048,T009048,2025-11-06,80340,Cash Deposit,Panama,High,Salaried,179,Incomplete,Chennai,60,Medium,Open,No
C09049,Customer_9049,T009049,2025-02-24,200165,Cash Withdrawal,UAE,Medium,Student,30,Pending,Kolkata,55,Medium,Closed,No
C09050,Customer_9050,T009050,2025-07-07,233212,Cash Deposit,Panama,High,Doctor,148,Complete,Chennai,65,Medium,Open,No
C09051,Customer_9051,T009051,2025-04-28,140170,Wire Transfer,UK,Low,Salaried,176,Pending,Mumbai,65,Medium,Open,No
C09052,Customer_9052,T009052,2025-01-10,10033,Cash Withdrawal,USA,Low,Trader,72,Complete,Chennai,0,Low,Closed,No
C09053,Customer_9053,T009053,2025-06-08,231046,Cheque,Hong Kong,Medium,Doctor,57,Complete,Hyderabad,50,Medium,Closed,No
C09054,Customer_9054,T009054,2025-11-29,116145,Cash Deposit,Hong Kong,Medium,Doctor,5,Complete,Pune,50,Medium,Closed,No
C09055,Customer_9055,T009055,2025-07-31,60698,Cheque,Cayman Islands,High,Business Owner,113,Pending,Chennai,50,Medium,Closed,No
C09056,Customer_9056,T009056,2025-08-21,116896,Wire Transfer,Hong Kong,Medium,Engineer,63,Complete,Delhi,70,High,Open,No
C09057,Customer_9057,T009057,2025-09-25,249733,Online Transfer,UK,Low,Engineer,11,Complete,Delhi,40,Medium,Closed,No
C09058,Customer_9058,T009058,2025-04-13,98757,Wire Transfer,UAE,Medium,Student,113,Complete,Bangalore,50,Medium,Closed,No
C09059,Customer_9059,T009059,2025-02-08,234920,Cheque,India,Low,Freelancer,73,Pending,Hyderabad,45,Medium,Closed,No
C09060,Customer_9060,T009060,2025-01-18,46208,Wire Transfer,UAE,Medium,Consultant,73,Complete,Delhi,30,Low,Closed,No
C09061,Customer_9061,T009061,2025-03-20,29669,Cash Withdrawal,Canada,Low,Doctor,118,Pending,Chennai,5,Low,Closed,No
C09062,Customer_9062,T009062,2025-07-01,136853,Online Transfer,Panama,High,Student,165,Pending,Chennai,70,High,Open,No
C09063,Customer_9063,T009063,2025-02-16,226297,Cheque,India,Low,Student,166,Complete,Kolkata,40,Medium,Closed,No
